Fecha;Humedad
10/09/2021 12:00;99
10/09/2021 16:00;99
10/09/2021 20:00;99
11/09/2021 00:00;99
11/09/2021 04:00;99
11/09/2021 08:00;99
11/09/2021 12:00;84
11/09/2021 16:00;73
11/09/2021 20:00;99
12/09/2021 04:00;99
12/09/2021 08:00;99
12/09/2021 12:00;76
12/09/2021 16:00;67
12/09/2021 20:00;99
13/09/2021 00:00;99
13/09/2021 04:00;99
13/09/2021 08:00;99
13/09/2021 12:00;99
13/09/2021 16:00;87
13/09/2021 20:00;99
14/09/2021 00:00;99
14/09/2021 04:00;99
14/09/2021 08:00;90
14/09/2021 12:00;54
14/09/2021 16:00;40
14/09/2021 20:00;99
15/09/2021 00:00;99
15/09/2021 04:00;99
15/09/2021 12:00;42
15/09/2021 16:00;39
15/09/2021 20:00;99
16/09/2021 00:00;99
16/09/2021 04:00;99
16/09/2021 08:00;99
16/09/2021 12:00;50
16/09/2021 16:00;41
16/09/2021 20:00;94
17/09/2021 00:00;99
17/09/2021 04:00;99
17/09/2021 08:00;99
17/09/2021 12:00;67
17/09/2021 16:00;60
17/09/2021 20:00;99
18/09/2021 00:00;99
18/09/2021 04:00;99
18/09/2021 08:00;99
18/09/2021 12:00;89
18/09/2021 16:00;60
18/09/2021 20:00;95
19/09/2021 00:00;99
19/09/2021 04:00;99
19/09/2021 08:00;99
19/09/2021 12:00;99
19/09/2021 16:00;94
19/09/2021 20:00;99
20/09/2021 00:00;99
20/09/2021 04:00;99
20/09/2021 08:00;99
20/09/2021 12:00;99
20/09/2021 16:00;85
20/09/2021 20:00;99
21/09/2021 00:00;99
21/09/2021 04:00;99
21/09/2021 08:00;99
21/09/2021 12:00;66
21/09/2021 16:00;51
21/09/2021 20:00;82
22/09/2021 00:00;99
22/09/2021 04:00;99
22/09/2021 08:00;99
22/09/2021 12:00;84
22/09/2021 16:00;75
22/09/2021 20:00;99
23/09/2021 00:00;99
23/09/2021 04:00;99
23/09/2021 08:00;99
23/09/2021 12:00;72
23/09/2021 16:00;66
23/09/2021 20:00;96
24/09/2021 00:00;99
24/09/2021 04:00;99
24/09/2021 08:00;99
24/09/2021 12:00;99
24/09/2021 16:00;73
24/09/2021 20:00;99
25/09/2021 00:00;99
25/09/2021 04:00;99
25/09/2021 08:00;99
25/09/2021 12:00;64
25/09/2021 16:00;63
25/09/2021 20:00;99
26/09/2021 00:00;99
26/09/2021 04:00;99
26/09/2021 08:00;99
26/09/2021 12:00;62
26/09/2021 16:00;49
26/09/2021 20:00;99
27/09/2021 00:00;99
27/09/2021 04:00;99
27/09/2021 08:00;99
27/09/2021 12:00;65
27/09/2021 16:00;52
27/09/2021 20:00;96
28/09/2021 00:00;99
28/09/2021 04:00;99
28/09/2021 08:00;99
28/09/2021 12:00;99
28/09/2021 16:00;88
28/09/2021 20:00;99
29/09/2021 00:00;99
29/09/2021 04:00;99
29/09/2021 08:00;99
29/09/2021 12:00;95
29/09/2021 16:00;77
29/09/2021 20:00;99
30/09/2021 00:00;99
30/09/2021 04:00;99
30/09/2021 08:00;99
30/09/2021 12:00;99
30/09/2021 16:00;92
30/09/2021 20:00;99
01/10/2021 00:00;99
01/10/2021 04:00;99
01/10/2021 08:00;99
01/10/2021 12:00;68
01/10/2021 16:00;46
01/10/2021 20:00;99
02/10/2021 00:00;99
02/10/2021 04:00;99
02/10/2021 08:00;99
02/10/2021 12:00;68
02/10/2021 16:00;68
02/10/2021 20:00;99
03/10/2021 00:00;99
03/10/2021 04:00;99
03/10/2021 08:00;99
03/10/2021 12:00;66
03/10/2021 16:00;45
03/10/2021 20:00;82
04/10/2021 00:00;99
04/10/2021 04:00;99
04/10/2021 08:00;99
04/10/2021 12:00;44
04/10/2021 16:00;39
04/10/2021 20:00;99
05/10/2021 00:00;99
05/10/2021 04:00;99
05/10/2021 08:00;96
05/10/2021 12:00;52
05/10/2021 16:00;45
05/10/2021 20:00;81
06/10/2021 00:00;99
06/10/2021 04:00;99
06/10/2021 08:00;98
06/10/2021 12:00;47
06/10/2021 16:00;62
06/10/2021 20:00;66
07/10/2021 00:00;93
07/10/2021 04:00;99
07/10/2021 08:00;98
07/10/2021 12:00;61
07/10/2021 16:00;41
07/10/2021 20:00;65
08/10/2021 00:00;85
08/10/2021 04:00;99
08/10/2021 08:00;99
08/10/2021 12:00;64
08/10/2021 16:00;61
08/10/2021 20:00;65
09/10/2021 00:00;99
09/10/2021 04:00;99
09/10/2021 08:00;99
09/10/2021 12:00;76
09/10/2021 16:00;59
09/10/2021 20:00;90
10/10/2021 00:00;99
10/10/2021 04:00;99
10/10/2021 08:00;99
10/10/2021 12:00;94
10/10/2021 16:00;79
10/10/2021 20:00;99
11/10/2021 00:00;99
11/10/2021 04:00;99
11/10/2021 08:00;99
11/10/2021 12:00;99
11/10/2021 16:00;66
11/10/2021 20:00;99
12/10/2021 00:00;99
12/10/2021 04:00;99
12/10/2021 08:00;99
12/10/2021 12:00;82
12/10/2021 16:00;67
12/10/2021 20:00;99
13/10/2021 00:00;99
13/10/2021 04:00;99
13/10/2021 08:00;99
13/10/2021 12:00;99
13/10/2021 16:00;99
13/10/2021 20:00;99
14/10/2021 00:00;99
14/10/2021 04:00;99
14/10/2021 08:00;99
14/10/2021 12:00;93
14/10/2021 16:00;77
14/10/2021 20:00;99
15/10/2021 00:00;89
15/10/2021 04:00;99
15/10/2021 08:00;99
15/10/2021 12:00;75
15/10/2021 16:00;43
15/10/2021 20:00;61
16/10/2021 00:00;75
16/10/2021 04:00;99
16/10/2021 08:00;82
16/10/2021 12:00;44
16/10/2021 16:00;43
16/10/2021 20:00;99
17/10/2021 00:00;99
17/10/2021 04:00;99
17/10/2021 08:00;99
17/10/2021 12:00;57
17/10/2021 16:00;47
17/10/2021 20:00;99
18/10/2021 00:00;99
18/10/2021 04:00;99
18/10/2021 08:00;99
18/10/2021 12:00;49
18/10/2021 16:00;39
18/10/2021 20:00;99
19/10/2021 00:00;99
19/10/2021 04:00;99
19/10/2021 08:00;99
19/10/2021 12:00;46
19/10/2021 16:00;36
19/10/2021 20:00;99
20/10/2021 00:00;99
20/10/2021 04:00;99
20/10/2021 08:00;88
20/10/2021 12:00;54
20/10/2021 16:00;40
20/10/2021 20:00;99
21/10/2021 00:00;99
21/10/2021 04:00;99
21/10/2021 08:00;98
21/10/2021 12:00;55
21/10/2021 16:00;42
21/10/2021 20:00;99
22/10/2021 00:00;99
22/10/2021 04:00;99
22/10/2021 08:00;84
22/10/2021 12:00;55
22/10/2021 16:00;41
22/10/2021 20:00;75
23/10/2021 00:00;84
23/10/2021 04:00;99
23/10/2021 08:00;99
23/10/2021 12:00;99
23/10/2021 16:00;73
23/10/2021 20:00;99
24/10/2021 00:00;99
24/10/2021 04:00;99
24/10/2021 08:00;96
24/10/2021 12:00;49
24/10/2021 16:00;38
24/10/2021 20:00;75
25/10/2021 00:00;75
25/10/2021 04:00;66
25/10/2021 08:00;60
25/10/2021 12:00;46
25/10/2021 16:00;39
25/10/2021 20:00;74
26/10/2021 00:00;56
26/10/2021 08:00;66
26/10/2021 12:00;46
26/10/2021 16:00;36
26/10/2021 20:00;70
27/10/2021 00:00;80
27/10/2021 04:00;99
27/10/2021 08:00;79
27/10/2021 12:00;41
27/10/2021 16:00;36
27/10/2021 20:00;81
28/10/2021 00:00;99
28/10/2021 04:00;99
28/10/2021 08:00;84
28/10/2021 12:00;40
28/10/2021 16:00;34
28/10/2021 20:00;64
29/10/2021 00:00;99
29/10/2021 04:00;99
29/10/2021 08:00;83
29/10/2021 12:00;63
29/10/2021 16:00;44
29/10/2021 20:00;89
30/10/2021 00:00;99
30/10/2021 04:00;99
30/10/2021 08:00;97
30/10/2021 12:00;72
30/10/2021 16:00;45
30/10/2021 20:00;74
31/10/2021 00:00;99
31/10/2021 04:00;99
31/10/2021 08:00;99
31/10/2021 12:00;45
31/10/2021 16:00;47
31/10/2021 20:00;86
01/11/2021 00:00;99
01/11/2021 04:00;99
01/11/2021 08:00;99
01/11/2021 12:00;77
01/11/2021 16:00;67
01/11/2021 20:00;99
02/11/2021 00:00;99
02/11/2021 04:00;99
02/11/2021 08:00;99
02/11/2021 12:00;99
02/11/2021 16:00;94
02/11/2021 20:00;99
03/11/2021 00:00;99
03/11/2021 04:00;99
03/11/2021 08:00;99
03/11/2021 12:00;89
03/11/2021 16:00;65
03/11/2021 20:00;99
04/11/2021 00:00;99
04/11/2021 08:00;99
04/11/2021 12:00;55
04/11/2021 16:00;53
04/11/2021 20:00;99
05/11/2021 00:00;99
05/11/2021 04:00;99
05/11/2021 08:00;99
05/11/2021 12:00;99
05/11/2021 16:00;99
05/11/2021 20:00;99
06/11/2021 00:00;80
06/11/2021 04:00;90
06/11/2021 08:00;93
06/11/2021 12:00;69
06/11/2021 16:00;57
06/11/2021 20:00;79
07/11/2021 00:00;99
07/11/2021 04:00;99
07/11/2021 08:00;92
07/11/2021 12:00;59
07/11/2021 16:00;46
07/11/2021 20:00;84
08/11/2021 00:00;99
08/11/2021 04:00;99
08/11/2021 08:00;90
08/11/2021 12:00;47
08/11/2021 16:00;31
08/11/2021 20:00;76
09/11/2021 00:00;99
09/11/2021 04:00;99
09/11/2021 08:00;81
09/11/2021 12:00;47
09/11/2021 16:00;36
09/11/2021 20:00;59
10/11/2021 00:00;71
10/11/2021 04:00;88
10/11/2021 08:00;99
10/11/2021 12:00;57
10/11/2021 20:00;63
11/11/2021 00:00;97
11/11/2021 04:00;94
11/11/2021 08:00;80
11/11/2021 12:00;50
11/11/2021 16:00;41
11/11/2021 20:00;60
12/11/2021 00:00;77
12/11/2021 04:00;99
12/11/2021 08:00;80
12/11/2021 12:00;56
12/11/2021 16:00;40
12/11/2021 20:00;64
13/11/2021 00:00;81
13/11/2021 04:00;98
13/11/2021 08:00;82
13/11/2021 12:00;58
13/11/2021 16:00;49
13/11/2021 20:00;65
14/11/2021 00:00;70
14/11/2021 04:00;99
14/11/2021 08:00;99
14/11/2021 12:00;83
14/11/2021 16:00;62
14/11/2021 20:00;99
15/11/2021 00:00;99
15/11/2021 04:00;99
15/11/2021 08:00;99
15/11/2021 12:00;57
15/11/2021 16:00;49
15/11/2021 20:00;78
16/11/2021 00:00;99
16/11/2021 04:00;99
16/11/2021 08:00;93
16/11/2021 12:00;85
16/11/2021 16:00;63
16/11/2021 20:00;76
17/11/2021 00:00;81
17/11/2021 04:00;88
17/11/2021 08:00;64
17/11/2021 12:00;40
17/11/2021 16:00;30
17/11/2021 20:00;67
18/11/2021 00:00;99
18/11/2021 04:00;99
18/11/2021 08:00;68
18/11/2021 12:00;36
18/11/2021 16:00;29
18/11/2021 20:00;73
19/11/2021 00:00;99
19/11/2021 04:00;99
19/11/2021 08:00;58
19/11/2021 12:00;35
19/11/2021 16:00;30
19/11/2021 20:00;72
20/11/2021 00:00;99
20/11/2021 04:00;99
20/11/2021 08:00;62
20/11/2021 12:00;38
20/11/2021 16:00;34
20/11/2021 20:00;79
21/11/2021 00:00;96
21/11/2021 04:00;86
21/11/2021 08:00;59
21/11/2021 12:00;40
21/11/2021 16:00;30
21/11/2021 20:00;52
22/11/2021 00:00;99
22/11/2021 04:00;99
22/11/2021 08:00;58
22/11/2021 12:00;40
22/11/2021 16:00;31
22/11/2021 20:00;60
23/11/2021 00:00;58
23/11/2021 04:00;65
23/11/2021 08:00;66
23/11/2021 12:00;40
23/11/2021 16:00;25
23/11/2021 20:00;52
24/11/2021 00:00;92
24/11/2021 04:00;91
24/11/2021 08:00;67
24/11/2021 12:00;32
24/11/2021 16:00;23
24/11/2021 20:00;39
25/11/2021 00:00;57
25/11/2021 04:00;65
25/11/2021 08:00;99
25/11/2021 12:00;96
25/11/2021 16:00;82
25/11/2021 20:00;99
26/11/2021 00:00;99
26/11/2021 04:00;99
26/11/2021 08:00;99
26/11/2021 12:00;54
26/11/2021 16:00;45
26/11/2021 20:00;70
27/11/2021 00:00;99
27/11/2021 04:00;99
27/11/2021 08:00;98
27/11/2021 12:00;64
27/11/2021 16:00;51
27/11/2021 20:00;79
28/11/2021 00:00;97
28/11/2021 04:00;99
28/11/2021 08:00;99
28/11/2021 12:00;99
28/11/2021 16:00;99
28/11/2021 20:00;99
29/11/2021 00:00;99
29/11/2021 04:00;99
29/11/2021 08:00;99
29/11/2021 12:00;84
29/11/2021 16:00;62
29/11/2021 20:00;77
30/11/2021 00:00;99
30/11/2021 04:00;99
30/11/2021 08:00;81
30/11/2021 12:00;38
30/11/2021 16:00;36
30/11/2021 20:00;57
01/12/2021 00:00;82
01/12/2021 04:00;99
01/12/2021 08:00;99
01/12/2021 12:00;70
01/12/2021 16:00;47
01/12/2021 20:00;65
02/12/2021 00:00;99
02/12/2021 04:00;99
02/12/2021 08:00;93
02/12/2021 12:00;57
02/12/2021 16:00;41
02/12/2021 20:00;59
03/12/2021 00:00;83
03/12/2021 04:00;99
03/12/2021 08:00;75
03/12/2021 12:00;53
03/12/2021 16:00;40
03/12/2021 20:00;59
04/12/2021 00:00;93
04/12/2021 04:00;99
04/12/2021 08:00;99
04/12/2021 12:00;78
04/12/2021 16:00;51
04/12/2021 20:00;68
05/12/2021 00:00;99
05/12/2021 04:00;99
05/12/2021 08:00;92
05/12/2021 12:00;52
05/12/2021 16:00;43
05/12/2021 20:00;64
06/12/2021 00:00;94
06/12/2021 04:00;99
06/12/2021 08:00;90
06/12/2021 12:00;49
06/12/2021 16:00;40
06/12/2021 20:00;59
07/12/2021 00:00;99
07/12/2021 04:00;99
07/12/2021 08:00;72
07/12/2021 12:00;48
07/12/2021 16:00;39
07/12/2021 20:00;48
08/12/2021 00:00;82
08/12/2021 04:00;88
08/12/2021 08:00;76
08/12/2021 12:00;50
08/12/2021 16:00;35
08/12/2021 20:00;49
09/12/2021 00:00;94
09/12/2021 04:00;90
09/12/2021 08:00;82
09/12/2021 12:00;51
09/12/2021 16:00;31
09/12/2021 20:00;49
10/12/2021 00:00;69
10/12/2021 04:00;79
10/12/2021 08:00;81
10/12/2021 16:00;47
10/12/2021 20:00;61
11/12/2021 00:00;99
11/12/2021 04:00;99
11/12/2021 08:00;81
11/12/2021 12:00;42
11/12/2021 16:00;34
11/12/2021 20:00;51
12/12/2021 00:00;95
12/12/2021 04:00;99
12/12/2021 08:00;79
12/12/2021 12:00;59
12/12/2021 16:00;46
12/12/2021 20:00;70
13/12/2021 00:00;99
13/12/2021 04:00;99
13/12/2021 08:00;99
13/12/2021 12:00;73
13/12/2021 16:00;77
13/12/2021 20:00;99
14/12/2021 00:00;99
14/12/2021 04:00;99
14/12/2021 08:00;94
14/12/2021 12:00;67
14/12/2021 20:00;68
15/12/2021 00:00;99
15/12/2021 04:00;99
15/12/2021 08:00;88
15/12/2021 12:00;59
15/12/2021 16:00;41
15/12/2021 20:00;65
16/12/2021 00:00;98
16/12/2021 04:00;99
16/12/2021 08:00;89
16/12/2021 12:00;45
16/12/2021 16:00;42
16/12/2021 20:00;53
17/12/2021 00:00;72
17/12/2021 04:00;99
17/12/2021 08:00;95
17/12/2021 12:00;56
17/12/2021 16:00;38
17/12/2021 20:00;49
18/12/2021 00:00;76
18/12/2021 04:00;99
18/12/2021 08:00;91
18/12/2021 12:00;54
18/12/2021 16:00;38
18/12/2021 20:00;52
19/12/2021 00:00;85
19/12/2021 04:00;99
19/12/2021 08:00;86
19/12/2021 12:00;54
19/12/2021 16:00;35
19/12/2021 20:00;47
20/12/2021 00:00;84
20/12/2021 04:00;99
20/12/2021 08:00;69
20/12/2021 12:00;41
20/12/2021 16:00;32
20/12/2021 20:00;45
21/12/2021 00:00;70
21/12/2021 04:00;62
21/12/2021 08:00;68
21/12/2021 12:00;50
21/12/2021 16:00;40
21/12/2021 20:00;58
22/12/2021 00:00;81
22/12/2021 04:00;99
22/12/2021 08:00;86
22/12/2021 12:00;44
22/12/2021 16:00;34
22/12/2021 20:00;38
23/12/2021 00:00;53
23/12/2021 04:00;99
23/12/2021 08:00;73
23/12/2021 12:00;35
23/12/2021 16:00;30
23/12/2021 20:00;39
24/12/2021 00:00;87
24/12/2021 04:00;99
24/12/2021 08:00;65
24/12/2021 12:00;37
24/12/2021 16:00;24
24/12/2021 20:00;39
25/12/2021 00:00;86
25/12/2021 04:00;79
25/12/2021 08:00;54
25/12/2021 12:00;33
25/12/2021 16:00;28
25/12/2021 20:00;45
26/12/2021 00:00;69
26/12/2021 04:00;99
26/12/2021 08:00;70
26/12/2021 12:00;27
26/12/2021 16:00;22
26/12/2021 20:00;32
27/12/2021 00:00;71
27/12/2021 04:00;94
27/12/2021 08:00;50
27/12/2021 12:00;24
27/12/2021 16:00;22
27/12/2021 20:00;34
28/12/2021 00:00;77
28/12/2021 04:00;98
28/12/2021 08:00;41
28/12/2021 12:00;25
28/12/2021 16:00;17
28/12/2021 20:00;36
29/12/2021 00:00;38
29/12/2021 04:00;59
29/12/2021 08:00;51
29/12/2021 12:00;25
29/12/2021 16:00;21
29/12/2021 20:00;27
30/12/2021 00:00;54
30/12/2021 04:00;56
30/12/2021 08:00;58
30/12/2021 12:00;39
30/12/2021 16:00;20
30/12/2021 20:00;30
31/12/2021 00:00;46
31/12/2021 04:00;71
31/12/2021 08:00;80
31/12/2021 12:00;28
31/12/2021 16:00;21
31/12/2021 20:00;35
01/01/2022 00:00;72
01/01/2022 04:00;64
01/01/2022 08:00;62
01/01/2022 12:00;29
01/01/2022 16:00;99
01/01/2022 20:00;99
02/01/2022 00:00;77
02/01/2022 04:00;99
02/01/2022 08:00;91
02/01/2022 12:00;53
02/01/2022 16:00;39
02/01/2022 20:00;65
03/01/2022 00:00;89
03/01/2022 04:00;99
03/01/2022 08:00;80
03/01/2022 12:00;50
03/01/2022 16:00;62
03/01/2022 20:00;88
04/01/2022 00:00;99
04/01/2022 04:00;95
04/01/2022 08:00;73
04/01/2022 12:00;99
04/01/2022 16:00;83
04/01/2022 20:00;99
05/01/2022 00:00;89
05/01/2022 04:00;85
05/01/2022 08:00;84
05/01/2022 12:00;51
05/01/2022 16:00;39
05/01/2022 20:00;47
06/01/2022 00:00;59
06/01/2022 04:00;92
06/01/2022 08:00;82
06/01/2022 12:00;45
06/01/2022 16:00;37
06/01/2022 20:00;47
07/01/2022 00:00;99
07/01/2022 04:00;97
07/01/2022 08:00;81
07/01/2022 12:00;49
07/01/2022 16:00;40
07/01/2022 20:00;47
08/01/2022 00:00;72
08/01/2022 04:00;83
08/01/2022 08:00;78
08/01/2022 12:00;53
08/01/2022 16:00;39
08/01/2022 20:00;49
09/01/2022 00:00;81
09/01/2022 04:00;82
09/01/2022 08:00;77
09/01/2022 12:00;50
09/01/2022 16:00;34
09/01/2022 20:00;46
10/01/2022 00:00;91
10/01/2022 04:00;99
10/01/2022 08:00;70
10/01/2022 12:00;40
10/01/2022 16:00;32
10/01/2022 20:00;46
11/01/2022 00:00;82
11/01/2022 04:00;99
11/01/2022 08:00;52
11/01/2022 12:00;31
11/01/2022 16:00;25
11/01/2022 20:00;39
12/01/2022 00:00;79
12/01/2022 04:00;93
12/01/2022 08:00;61
12/01/2022 12:00;29
12/01/2022 16:00;25
12/01/2022 20:00;36
13/01/2022 00:00;50
13/01/2022 04:00;83
13/01/2022 08:00;64
13/01/2022 12:00;37
13/01/2022 16:00;20
13/01/2022 20:00;28
14/01/2022 00:00;56
14/01/2022 04:00;82
14/01/2022 08:00;48
14/01/2022 12:00;38
14/01/2022 16:00;30
15/01/2022 04:00;69
15/01/2022 08:00;64
15/01/2022 12:00;45
15/01/2022 16:00;92
15/01/2022 20:00;72
16/01/2022 00:00;65
16/01/2022 04:00;73
16/01/2022 08:00;99
16/01/2022 12:00;85
16/01/2022 16:00;99
16/01/2022 20:00;99
17/01/2022 00:00;99
17/01/2022 04:00;99
17/01/2022 08:00;99
17/01/2022 12:00;99
17/01/2022 16:00;90
17/01/2022 20:00;99
18/01/2022 00:00;99
18/01/2022 04:00;99
18/01/2022 08:00;99
18/01/2022 12:00;99
18/01/2022 16:00;99
18/01/2022 20:00;99
19/01/2022 00:00;99
19/01/2022 04:00;99
19/01/2022 08:00;99
19/01/2022 12:00;82
19/01/2022 16:00;62
19/01/2022 20:00;88
20/01/2022 00:00;99
20/01/2022 04:00;99
20/01/2022 08:00;99
20/01/2022 12:00;63
20/01/2022 16:00;52
20/01/2022 20:00;99
21/01/2022 00:00;99
21/01/2022 04:00;99
21/01/2022 08:00;91
21/01/2022 12:00;61
21/01/2022 16:00;44
21/01/2022 20:00;64
22/01/2022 00:00;99
22/01/2022 04:00;99
22/01/2022 08:00;92
22/01/2022 12:00;57
22/01/2022 16:00;42
22/01/2022 20:00;55
23/01/2022 00:00;99
23/01/2022 04:00;99
23/01/2022 08:00;99
23/01/2022 12:00;84
23/01/2022 16:00;74
23/01/2022 20:00;98
24/01/2022 00:00;99
24/01/2022 04:00;99
24/01/2022 08:00;99
24/01/2022 12:00;99
24/01/2022 16:00;85
24/01/2022 20:00;99
25/01/2022 00:00;99
25/01/2022 04:00;99
25/01/2022 08:00;99
25/01/2022 12:00;86
25/01/2022 16:00;99
25/01/2022 20:00;99
26/01/2022 00:00;99
26/01/2022 04:00;99
26/01/2022 08:00;99
26/01/2022 12:00;99
26/01/2022 16:00;95
26/01/2022 20:00;99
27/01/2022 00:00;99
27/01/2022 04:00;99
27/01/2022 08:00;94
27/01/2022 12:00;69
27/01/2022 16:00;58
27/01/2022 20:00;70
28/01/2022 00:00;90
28/01/2022 04:00;99
28/01/2022 08:00;99
28/01/2022 12:00;62
28/01/2022 16:00;50
28/01/2022 20:00;70
29/01/2022 00:00;99
29/01/2022 04:00;99
29/01/2022 08:00;97
29/01/2022 12:00;59
29/01/2022 16:00;47
29/01/2022 20:00;67
30/01/2022 00:00;99
30/01/2022 04:00;99
30/01/2022 08:00;91
30/01/2022 12:00;54
30/01/2022 16:00;44
30/01/2022 20:00;63
31/01/2022 00:00;99
31/01/2022 04:00;99
31/01/2022 08:00;80
31/01/2022 12:00;51
31/01/2022 16:00;58
31/01/2022 20:00;67
01/02/2022 00:00;82
01/02/2022 04:00;91
01/02/2022 08:00;92
01/02/2022 12:00;65
01/02/2022 16:00;43
01/02/2022 20:00;71
02/02/2022 00:00;99
02/02/2022 04:00;99
02/02/2022 08:00;81
02/02/2022 12:00;49
02/02/2022 16:00;40
02/02/2022 20:00;71
03/02/2022 00:00;77
03/02/2022 04:00;99
03/02/2022 08:00;89
03/02/2022 12:00;70
03/02/2022 16:00;99
03/02/2022 20:00;99
04/02/2022 00:00;99
04/02/2022 04:00;99
04/02/2022 08:00;99
04/02/2022 12:00;74
04/02/2022 16:00;57
04/02/2022 20:00;79
05/02/2022 00:00;99
05/02/2022 04:00;99
05/02/2022 08:00;98
05/02/2022 12:00;70
06/02/2022 00:00;99
06/02/2022 04:00;99
06/02/2022 08:00;96
06/02/2022 12:00;54
06/02/2022 16:00;46
06/02/2022 20:00;64
07/02/2022 00:00;99
07/02/2022 04:00;99
07/02/2022 08:00;90
07/02/2022 12:00;65
07/02/2022 16:00;56
07/02/2022 20:00;64
08/02/2022 00:00;85
08/02/2022 04:00;99
08/02/2022 08:00;91
08/02/2022 12:00;56
08/02/2022 16:00;44
08/02/2022 20:00;63
09/02/2022 00:00;99
09/02/2022 04:00;99
09/02/2022 08:00;98
09/02/2022 12:00;50
09/02/2022 16:00;36
09/02/2022 20:00;54
10/02/2022 00:00;84
10/02/2022 04:00;99
10/02/2022 08:00;84
10/02/2022 12:00;48
10/02/2022 16:00;30
10/02/2022 20:00;54
11/02/2022 00:00;80
11/02/2022 04:00;99
11/02/2022 08:00;99
11/02/2022 12:00;48
11/02/2022 16:00;39
11/02/2022 20:00;61
12/02/2022 00:00;99
12/02/2022 04:00;99
12/02/2022 08:00;99
12/02/2022 12:00;98
12/02/2022 16:00;85
12/02/2022 20:00;91
13/02/2022 00:00;99
13/02/2022 04:00;99
13/02/2022 08:00;99
13/02/2022 12:00;46
13/02/2022 16:00;42
13/02/2022 20:00;72
14/02/2022 00:00;99
14/02/2022 04:00;99
14/02/2022 08:00;95
14/02/2022 12:00;43
14/02/2022 16:00;35
14/02/2022 20:00;66
15/02/2022 00:00;99
15/02/2022 04:00;99
15/02/2022 08:00;75
15/02/2022 12:00;36
15/02/2022 16:00;31
15/02/2022 20:00;58
16/02/2022 00:00;99
16/02/2022 04:00;99
16/02/2022 08:00;77
16/02/2022 12:00;39
16/02/2022 16:00;26
16/02/2022 20:00;55
17/02/2022 00:00;81
17/02/2022 04:00;94
17/02/2022 08:00;79
17/02/2022 12:00;46
17/02/2022 16:00;49
17/02/2022 20:00;78
18/02/2022 00:00;94
18/02/2022 04:00;99
18/02/2022 08:00;99
18/02/2022 12:00;63
18/02/2022 16:00;42
18/02/2022 20:00;63
19/02/2022 00:00;99
19/02/2022 04:00;99
19/02/2022 08:00;99
19/02/2022 12:00;47
19/02/2022 16:00;35
19/02/2022 20:00;56
20/02/2022 00:00;77
20/02/2022 04:00;97
20/02/2022 08:00;93
20/02/2022 12:00;73
20/02/2022 16:00;58
20/02/2022 20:00;79
21/02/2022 00:00;99
21/02/2022 04:00;99
21/02/2022 08:00;99
21/02/2022 16:00;47
21/02/2022 20:00;69
22/02/2022 00:00;86
22/02/2022 04:00;99
22/02/2022 08:00;99
22/02/2022 16:00;44
22/02/2022 20:00;64
23/02/2022 00:00;99
23/02/2022 04:00;99
23/02/2022 08:00;99
23/02/2022 12:00;61
23/02/2022 16:00;44
23/02/2022 20:00;58
24/02/2022 00:00;82
24/02/2022 04:00;84
24/02/2022 08:00;84
24/02/2022 12:00;99
24/02/2022 16:00;99
24/02/2022 20:00;99
25/02/2022 00:00;99
25/02/2022 04:00;99
25/02/2022 08:00;99
25/02/2022 12:00;83
25/02/2022 16:00;65
25/02/2022 20:00;97
26/02/2022 00:00;99
26/02/2022 04:00;99
26/02/2022 08:00;99
26/02/2022 12:00;99
26/02/2022 16:00;99
26/02/2022 20:00;99
27/02/2022 00:00;99
27/02/2022 04:00;99
27/02/2022 08:00;99
27/02/2022 12:00;99
27/02/2022 16:00;83
27/02/2022 20:00;99
28/02/2022 00:00;99
28/02/2022 04:00;99
28/02/2022 08:00;99
28/02/2022 12:00;99
28/02/2022 16:00;91
28/02/2022 20:00;99
01/03/2022 00:00;99
01/03/2022 04:00;99
01/03/2022 08:00;99
01/03/2022 12:00;73
01/03/2022 16:00;50
01/03/2022 20:00;99
02/03/2022 00:00;99
02/03/2022 04:00;99
02/03/2022 08:00;99
02/03/2022 12:00;55
02/03/2022 16:00;38
02/03/2022 20:00;99
03/03/2022 00:00;99
03/03/2022 04:00;99
03/03/2022 08:00;99
03/03/2022 12:00;54
03/03/2022 16:00;48
03/03/2022 20:00;86
04/03/2022 00:00;99
04/03/2022 04:00;93
04/03/2022 08:00;99
04/03/2022 12:00;99
04/03/2022 16:00;99
04/03/2022 20:00;99
05/03/2022 00:00;99
05/03/2022 04:00;99
05/03/2022 08:00;99
05/03/2022 12:00;99
05/03/2022 16:00;99
05/03/2022 20:00;99
06/03/2022 00:00;99
06/03/2022 04:00;99
06/03/2022 08:00;99
06/03/2022 12:00;99
06/03/2022 16:00;99
06/03/2022 20:00;99
07/03/2022 00:00;99
07/03/2022 04:00;99
07/03/2022 08:00;99
07/03/2022 12:00;99
07/03/2022 16:00;99
07/03/2022 20:00;99
08/03/2022 00:00;99
08/03/2022 04:00;99
08/03/2022 12:00;61
08/03/2022 16:00;56
08/03/2022 20:00;99
09/03/2022 00:00;99
09/03/2022 04:00;99
09/03/2022 08:00;99
09/03/2022 12:00;99
09/03/2022 16:00;99
10/03/2022 00:00;99
10/03/2022 04:00;99
10/03/2022 08:00;99
10/03/2022 12:00;99
10/03/2022 16:00;93
10/03/2022 20:00;99
11/03/2022 00:00;99
11/03/2022 04:00;99
